Date,Close
2024-11-11,119.15
2024-11-12,119.0
2024-11-13,115.66
2024-11-14,113.9
2024-11-18,115.18
2024-11-19,116.02
2024-11-21,115.22
2024-11-22,115.04
2024-11-25,119.79
2024-11-26,121.4
2024-11-27,122.88
2024-11-28,121.69
2024-11-29,121.62
2024-12-02,119.73
2024-12-03,126.06
2024-12-04,128.33
2024-12-05,127.8
2024-12-06,128.91
2024-12-09,129.26
2024-12-10,129.48
2024-12-11,129.19
2024-12-12,128.88
2024-12-13,127.25
2024-12-16,128.9
2024-12-17,125.08
2024-12-18,122.87
2024-12-19,121.0
2024-12-20,116.78
2024-12-23,119.25
2024-12-24,118.16
2024-12-26,119.05
2024-12-27,117.87
2024-12-30,118.93
2024-12-31,120.37
2025-01-01,123.06
2025-01-02,121.41
2025-01-03,124.06
2025-01-06,114.72
2025-01-07,112.81
2025-01-08,111.12
2025-01-09,108.06
2025-01-10,103.62
2025-01-13,101.25
2025-01-14,104.08
2025-01-15,106.09
2025-01-16,109.93
2025-01-17,108.7
2025-01-20,111.63
2025-01-21,109.53
2025-01-22,110.0
2025-01-23,109.7
2025-01-24,107.3
2025-01-27,105.59
2025-01-28,110.57
2025-01-29,112.54
2025-01-30,111.05
2025-01-31,115.49
2025-02-01,112.44
2025-02-03,109.15
2025-02-04,113.88
2025-02-05,119.22
2025-02-06,119.37
2025-02-07,117.85
2025-02-10,114.85
2025-02-11,110.61
2025-02-12,114.98
2025-02-13,113.02
2025-02-14,109.44
2025-02-17,109.01
2025-02-18,109.73
2025-02-19,114.92
2025-02-20,117.08
2025-02-21,115.68
2025-02-24,117.3
2025-02-25,116.29
2025-02-27,115.13
2025-02-28,112.1
2025-03-03,109.07
2025-03-04,112.67
2025-03-05,115.97
2025-03-06,116.9
2025-03-07,117.78
2025-03-10,114.18
2025-03-11,114.85
2025-03-12,113.6
2025-03-13,113.7
2025-03-17,112.54
2025-03-18,117.7
2025-03-19,119.68
2025-03-20,119.19
2025-03-21,122.52
2025-03-24,127.46
2025-03-25,123.36
2025-03-26,120.21
2025-03-27,124.21
2025-03-28,126.18
2025-04-01,124.78
2025-04-02,127.31
2025-04-03,131.29
2025-04-04,122.11
2025-04-07,117.93
2025-04-08,120.84
2025-04-09,116.75
2025-04-11,117.83
2025-04-15,122.4
2025-04-16,127.26
2025-04-17,126.59
2025-04-21,128.64
2025-04-22,127.93
2025-04-23,129.3
2025-04-24,128.52
2025-04-25,124.94
2025-04-28,128.55
2025-04-29,128.37
2025-04-30,125.78
2025-05-02,126.22
2025-05-05,126.21
2025-05-06,118.22
2025-05-07,118.47
2025-05-08,115.58
2025-05-09,122.9
2025-05-12,128.11
2025-05-13,130.77
2025-05-14,134.93
2025-05-15,132.17
2025-05-16,133.02
2025-05-19,136.97
2025-05-20,138.44
2025-05-21,139.46
2025-05-22,139.94
2025-05-23,140.43
2025-05-26,140.41
2025-05-27,141.09
2025-05-28,143.02
2025-05-29,141.11
2025-05-30,146.79
2025-06-02,153.17
2025-06-03,151.64
2025-06-04,153.15
2025-06-05,152.55
2025-06-06,153.28
2025-06-09,155.39
2025-06-10,154.31
2025-06-11,152.82
2025-06-12,150.5
2025-06-13,146.24
2025-06-16,146.97
2025-06-17,144.96
2025-06-18,144.12
2025-06-19,139.68
2025-06-20,143.48
2025-06-23,142.84
2025-06-24,147.09
2025-06-25,144.3
2025-06-26,148.12
2025-06-27,149.06
2025-06-30,153.6
2025-07-01,154.64
2025-07-02,153.39
2025-07-03,151.59
2025-07-04,153.09
2025-07-07,152.17
2025-07-08,150.25
2025-07-09,144.59
2025-07-10,143.86
2025-07-11,143.74
2025-07-14,147.01
2025-07-15,146.23
2025-07-16,148.34
2025-07-17,146.31
2025-07-18,146.46
2025-07-21,142.64
2025-07-22,142.93
2025-07-23,143.38
2025-07-24,144.97
2025-07-25,136.22
2025-07-28,133.44
2025-07-29,132.73
2025-07-30,130.76
2025-07-31,130.96
2025-08-01,128.1
2025-08-04,129.04
2025-08-05,127.98
2025-08-06,131.02
2025-08-07,132.45
2025-08-08,130.98
2025-08-11,134.78
2025-08-12,135.54
2025-08-13,135.69
2025-08-14,134.84
2025-08-18,135.79
2025-08-19,137.53
2025-08-20,136.91
2025-08-21,136.53
2025-08-22,134.76
2025-08-25,133.04
2025-08-26,129.67
2025-08-28,127.08
2025-08-29,124.82
2025-09-01,128.16
2025-09-02,127.66
2025-09-03,128.46
2025-09-04,126.83
2025-09-05,127.34
2025-09-08,128.05
2025-09-09,127.24
2025-09-10,132.51
2025-09-11,133.72
2025-09-12,133.88
2025-09-15,134.64
2025-09-16,134.29
2025-09-17,137.03
2025-09-18,136.59
2025-09-19,140.3
2025-09-22,138.81
2025-09-23,140.2
2025-09-24,139.17
2025-09-25,138.77
2025-09-26,134.08
2025-09-29,135.4
2025-09-30,138.51
2025-10-01,138.75
2025-10-02,138.75
2025-10-03,137.71
2025-10-06,136.68
2025-10-07,138.54
2025-10-08,136.02
2025-10-09,137.83
2025-10-10,139.27
2025-10-13,139.9
2025-10-14,137.0
2025-10-15,139.44
2025-10-16,138.81
2025-10-17,136.69
2025-10-20,141.33
2025-10-21,141.66
2025-10-23,142.85
2025-10-24,141.77
2025-10-27,144.96
2025-10-28,147.07
2025-10-29,146.12
2025-10-30,142.32
2025-10-31,148.67
2025-11-03,150.88
2025-11-04,151.54
2025-11-06,150.15
2025-11-07,153.3
