Date,Close
2024-11-11,6871.6
2024-11-12,6899.05
2024-11-13,6620.55
2024-11-14,6611.2
2024-11-18,6661.25
2024-11-19,6646.9
2024-11-21,6524.7
2024-11-22,6492.2
2024-11-25,6667.5
2024-11-26,6664.25
2024-11-27,6684.35
2024-11-28,6674.4
2024-11-29,6643.0
2024-12-02,6732.4
2024-12-03,6842.8
2024-12-04,6848.2
2024-12-05,6885.05
2024-12-06,6894.4
2024-12-09,6893.9
2024-12-10,6898.0
2024-12-11,6985.55
2024-12-12,6894.85
2024-12-13,6874.85
2024-12-16,6828.55
2024-12-17,6740.15
2024-12-18,6720.1
2024-12-19,6639.55
2024-12-20,6541.25
2024-12-23,6527.25
2024-12-24,6798.7
2024-12-26,6931.2
2024-12-27,6831.3
2024-12-30,6750.4
2024-12-31,6849.2
2025-01-01,6849.05
2025-01-02,6889.5
2025-01-03,6890.3
2025-01-06,6652.8
2025-01-07,6684.35
2025-01-08,6607.6
2025-01-09,6556.1
2025-01-10,6401.3
2025-01-13,6104.35
2025-01-14,6206.75
2025-01-15,6183.05
2025-01-16,6253.15
2025-01-17,6323.1
2025-01-20,6273.45
2025-01-21,6137.15
2025-01-22,6152.55
2025-01-23,6205.1
2025-01-24,6114.9
2025-01-27,5916.85
2025-01-28,5716.45
2025-01-29,5928.3
2025-01-30,5962.55
2025-01-31,6025.35
2025-02-01,6013.95
2025-02-03,5922.6
2025-02-04,5966.75
2025-02-05,6009.4
2025-02-06,5968.1
2025-02-07,5899.75
2025-02-10,5831.0
2025-02-11,5696.05
2025-02-12,5406.8
2025-02-13,5337.95
2025-02-14,5293.85
2025-02-17,5220.3
2025-02-18,5234.5
2025-02-19,5944.45
2025-02-20,6087.25
2025-02-21,5941.15
2025-02-24,5755.3
2025-02-25,6167.25
2025-02-27,5972.15
2025-02-28,6065.45
2025-03-03,5932.8
2025-03-04,6006.55
2025-03-05,6025.8
2025-03-06,6198.3
2025-03-07,6384.8
2025-03-10,6229.65
2025-03-11,6126.4
2025-03-12,6173.7
2025-03-13,6107.5
2025-03-17,6103.7
2025-03-18,6180.0
2025-03-19,6267.7
2025-03-20,6220.5
2025-03-21,6433.85
2025-03-24,6434.0
2025-03-25,6363.9
2025-03-26,6263.35
2025-03-27,6331.6
2025-03-28,6317.7
2025-04-01,6232.1
2025-04-02,6270.95
2025-04-03,6266.65
2025-04-04,6150.3
2025-04-07,5976.2
2025-04-08,6110.8
2025-04-09,6047.95
2025-04-11,6171.5
2025-04-15,6226.5
2025-04-16,6258.5
2025-04-17,6289.0
2025-04-21,6400.5
2025-04-22,6281.5
2025-04-23,6256.5
2025-04-24,6258.5
2025-04-25,6128.5
2025-04-28,6118.5
2025-04-29,6069.5
2025-04-30,5935.5
2025-05-02,5925.5
2025-05-05,6004.0
2025-05-06,5859.0
2025-05-07,5842.5
2025-05-08,5870.0
2025-05-09,5806.0
2025-05-12,6024.0
2025-05-13,6079.5
2025-05-14,6128.5
2025-05-15,6176.5
2025-05-16,6209.0
2025-05-19,6322.0
2025-05-20,6183.5
2025-05-21,6173.0
2025-05-22,6185.5
2025-05-23,6269.0
2025-05-26,6271.5
2025-05-27,6305.5
2025-05-28,6432.5
2025-05-29,6539.0
2025-05-30,6729.5
2025-06-02,6789.0
2025-06-03,6664.5
2025-06-04,6622.0
2025-06-05,6633.5
2025-06-06,6828.0
2025-06-09,6906.5
2025-06-10,7336.5
2025-06-11,7174.5
2025-06-12,6884.0
2025-06-13,6794.0
2025-06-16,6715.0
2025-06-17,6607.0
2025-06-18,6527.5
2025-06-19,6424.0
2025-06-20,6631.0
2025-06-23,6659.0
2025-06-24,6731.5
2025-06-25,6794.5
2025-06-26,6787.0
2025-06-27,6810.5
2025-06-30,6861.5
2025-07-01,6869.5
2025-07-02,6824.0
2025-07-03,6825.0
2025-07-04,6749.5
2025-07-07,6674.0
2025-07-08,6673.5
2025-07-09,6641.0
2025-07-10,6650.0
2025-07-11,6605.5
2025-07-14,6541.0
2025-07-15,6580.5
2025-07-16,6594.0
2025-07-17,6591.0
2025-07-18,6541.0
2025-07-21,6759.5
2025-07-22,6716.0
