Date,Close
2024-11-11,307.4
2024-11-12,293.5
2024-11-13,279.9
2024-11-14,274.6
2024-11-18,268.7
2024-11-19,262.65
2024-11-21,256.85
2024-11-22,261.45
2024-11-25,267.9
2024-11-26,268.75
2024-11-27,277.2
2024-11-28,286.45
2024-11-29,284.8
2024-12-02,287.85
2024-12-03,297.3
2024-12-04,298.15
2024-12-05,295.05
2024-12-06,302.0
2024-12-09,301.5
2024-12-10,298.1
2024-12-11,306.15
2024-12-12,295.6
2024-12-13,291.75
2024-12-16,299.5
2024-12-17,294.3
2024-12-18,290.6
2024-12-19,287.65
2024-12-20,286.75
2024-12-23,292.25
2024-12-24,294.9
2024-12-26,303.15
2024-12-27,315.8
2024-12-30,319.2
2024-12-31,322.75
2025-01-01,320.5
2025-01-02,312.2
2025-01-03,307.85
2025-01-06,300.2
2025-01-07,302.0
2025-01-08,294.3
2025-01-09,288.35
2025-01-10,284.9
2025-01-13,271.45
2025-01-14,284.1
2025-01-15,276.85
2025-01-16,281.1
2025-01-17,280.25
2025-01-20,274.9
2025-01-21,276.25
2025-01-22,276.2
2025-01-23,278.4
2025-01-24,270.65
2025-01-27,264.5
2025-01-28,258.4
2025-01-29,265.7
2025-01-30,272.2
2025-01-31,272.7
2025-02-01,291.95
2025-02-03,280.1
2025-02-04,277.2
2025-02-05,277.75
2025-02-06,273.45
2025-02-07,275.1
2025-02-10,275.95
2025-02-11,262.3
2025-02-12,282.05
2025-02-13,290.8
2025-02-14,268.6
2025-02-17,282.9
2025-02-18,271.35
2025-02-19,271.6
2025-02-20,266.5
2025-02-21,274.55
2025-02-24,282.25
2025-02-25,271.35
2025-02-27,265.15
2025-02-28,260.65
2025-03-03,254.15
2025-03-04,259.75
2025-03-05,260.95
2025-03-06,267.2
2025-03-07,264.25
2025-03-10,259.3
2025-03-11,251.5
2025-03-12,250.45
2025-03-13,248.05
2025-03-17,243.4
2025-03-18,250.9
2025-03-19,252.05
2025-03-20,251.15
2025-03-21,241.9
2025-03-24,240.35
2025-03-25,236.85
2025-03-26,227.0
2025-03-27,227.75
2025-03-28,230.55
2025-04-01,232.88
2025-04-02,235.3
2025-04-03,243.9
2025-04-04,239.74
2025-04-07,233.17
2025-04-08,236.65
2025-04-09,235.47
2025-04-11,238.31
2025-04-15,234.75
2025-04-16,236.93
2025-04-17,243.04
2025-04-21,245.88
2025-04-22,248.4
2025-04-23,248.68
2025-04-24,249.1
2025-04-25,242.6
2025-04-28,243.37
2025-04-29,244.07
2025-04-30,242.68
2025-05-02,240.52
2025-05-05,243.72
2025-05-06,243.63
2025-05-07,241.04
2025-05-08,244.76
2025-05-09,240.43
2025-05-12,249.25
2025-05-13,248.55
2025-05-14,254.29
2025-05-15,255.62
2025-05-16,258.35
2025-05-19,260.12
2025-05-20,255.43
2025-05-21,264.85
2025-05-22,272.11
2025-05-23,273.7
2025-05-26,276.99
2025-05-27,275.08
2025-05-28,287.74
2025-05-29,285.35
2025-05-30,291.68
2025-06-02,295.9
2025-06-03,297.35
2025-06-04,297.85
2025-06-05,299.9
2025-06-06,298.85
2025-06-09,292.6
2025-06-10,288.8
2025-06-11,287.75
2025-06-12,285.85
2025-06-13,282.45
2025-06-16,282.5
2025-06-17,281.4
2025-06-18,281.95
2025-06-19,277.1
2025-06-20,283.75
2025-06-23,280.9
2025-06-24,284.4
2025-06-25,284.6
2025-06-26,280.3
2025-06-27,281.35
2025-06-30,279.5
2025-07-01,278.25
2025-07-02,272.1
2025-07-03,270.85
2025-07-04,269.5
2025-07-07,272.85
2025-07-08,267.6
2025-07-09,270.7
2025-07-10,287.55
2025-07-11,283.4
2025-07-14,288.75
2025-07-15,286.35
2025-07-16,288.05
2025-07-17,293.55
2025-07-18,298.8
2025-07-21,294.6
2025-07-22,288.65
2025-07-23,288.4
2025-07-24,288.7
2025-07-25,279.35
2025-07-28,273.25
2025-07-29,273.35
2025-07-30,270.6
2025-07-31,267.35
2025-08-01,267.35
2025-08-04,264.8
2025-08-05,265.0
2025-08-06,265.1
2025-08-07,262.25
2025-08-08,262.9
2025-08-11,259.45
2025-08-12,261.65
2025-08-13,260.7
2025-08-14,253.4
2025-08-18,264.4
2025-08-19,269.4
2025-08-20,267.1
2025-08-21,265.0
2025-08-22,266.7
2025-08-25,266.7
2025-08-26,261.45
2025-08-28,259.2
2025-08-29,264.3
2025-09-01,265.35
2025-09-02,266.25
2025-09-03,269.4
2025-09-04,266.7
2025-09-05,272.1
2025-09-08,276.3
2025-09-09,272.3
2025-09-10,271.05
2025-09-11,270.0
2025-09-12,269.45
2025-09-15,271.3
2025-09-16,274.9
2025-09-17,282.8
2025-09-18,283.3
2025-09-19,283.35
2025-09-22,278.85
2025-09-23,276.4
2025-09-24,269.7
2025-09-25,269.9
2025-09-26,264.9
2025-09-29,263.25
2025-09-30,269.6
2025-10-01,270.15
2025-10-02,270.15
2025-10-03,275.95
2025-10-06,276.2
2025-10-07,278.0
2025-10-08,276.2
2025-10-09,277.65
2025-10-10,280.6
2025-10-13,285.4
2025-10-14,284.15
2025-10-15,284.75
2025-10-16,285.1
2025-10-17,282.25
2025-10-20,284.25
2025-10-21,282.1
2025-10-23,280.65
2025-10-24,282.05
2025-10-27,281.8
2025-10-28,281.0
2025-10-29,278.85
2025-10-30,280.0
2025-10-31,279.85
2025-11-03,280.1
2025-11-04,276.0
2025-11-06,271.3
2025-11-07,276.8
