Date,Close
2024-11-11,705.35
2024-11-12,700.0
2024-11-13,685.05
2024-11-14,694.0
2024-11-18,690.5
2024-11-19,680.4
2024-11-21,674.4
2024-11-22,688.2
2024-11-25,684.8
2024-11-26,682.4
2024-11-27,680.55
2024-11-28,657.7
2024-11-29,657.75
2024-12-02,640.2
2024-12-03,634.0
2024-12-04,650.25
2024-12-05,643.15
2024-12-06,636.5
2024-12-09,641.8
2024-12-10,633.3
2024-12-11,634.65
2024-12-12,626.55
2024-12-13,632.55
2024-12-16,634.95
2024-12-17,626.75
2024-12-18,624.55
2024-12-19,623.55
2024-12-20,623.8
2024-12-23,622.55
2024-12-24,622.5
2024-12-25,622.5
2024-12-26,626.4
2024-12-27,621.9
2024-12-30,617.4
2024-12-31,617.05
2025-01-01,617.2
2025-01-02,620.15
2025-01-03,623.0
2025-01-06,605.95
2025-01-07,619.85
2025-01-08,618.0
2025-01-09,612.2
2025-01-10,608.65
2025-01-13,599.75
2025-01-14,600.45
2025-01-15,594.2
2025-01-16,641.4
2025-01-17,642.2
2025-01-20,634.05
2025-01-21,624.0
2025-01-22,618.2
2025-01-23,621.0
2025-01-24,621.1
2025-01-27,610.2
2025-01-28,611.55
2025-01-29,628.35
2025-01-30,634.15
2025-01-31,638.05
2025-02-01,625.5
2025-02-03,621.4
2025-02-04,625.9
2025-02-05,627.85
2025-02-06,631.95
2025-02-07,635.7
2025-02-10,635.7
2025-02-11,618.6
2025-02-12,629.15
2025-02-13,629.6
2025-02-14,626.2
2025-02-17,623.25
2025-02-18,618.95
2025-02-19,622.85
2025-02-20,620.0
2025-02-21,622.85
2025-02-24,617.0
2025-02-25,622.15
2025-02-27,618.4
2025-02-28,608.5
2025-03-03,618.0
2025-03-04,616.5
2025-03-05,621.2
2025-03-06,618.25
2025-03-07,625.2
2025-03-10,625.9
2025-03-11,636.95
2025-03-12,632.0
2025-03-13,622.4
2025-03-17,629.8
2025-03-18,640.55
2025-03-19,664.55
2025-03-20,674.35
2025-03-21,679.6
2025-03-24,679.9
2025-03-25,673.1
2025-03-26,668.4
2025-03-27,681.9
2025-03-28,685.7
2025-04-01,692.9
2025-04-02,696.15
2025-04-03,692.9
2025-04-04,689.05
2025-04-07,665.95
2025-04-08,685.75
2025-04-09,684.8
2025-04-11,685.55
2025-04-15,704.7
2025-04-16,716.05
2025-04-17,720.05
2025-04-21,712.2
2025-04-22,712.55
2025-04-23,709.1
2025-04-24,706.1
2025-04-25,704.55
2025-04-28,710.85
2025-04-29,715.05
2025-04-30,743.7
2025-05-02,727.75
2025-05-05,738.9
2025-05-06,722.6
2025-05-07,723.9
2025-05-08,722.95
2025-05-09,713.6
2025-05-12,734.6
2025-05-13,735.05
2025-05-14,741.7
2025-05-15,751.2
2025-05-16,750.55
2025-05-19,750.95
2025-05-20,747.05
2025-05-21,759.7
2025-05-22,755.85
2025-05-23,780.4
2025-05-26,780.0
2025-05-27,775.8
2025-05-28,789.45
2025-05-29,780.9
2025-05-30,776.85
2025-06-02,765.0
2025-06-03,757.9
2025-06-04,758.8
2025-06-05,761.6
2025-06-06,755.1
2025-06-09,760.4
2025-06-10,762.45
2025-06-11,764.2
2025-06-12,754.5
2025-06-13,752.85
2025-06-16,770.55
2025-06-17,773.95
2025-06-18,766.2
2025-06-19,761.85
2025-06-20,778.95
2025-06-23,774.15
2025-06-24,779.7
2025-06-25,785.1
2025-06-26,799.45
2025-06-27,806.95
2025-06-30,814.3
2025-07-01,810.2
2025-07-02,789.7
2025-07-03,785.85
2025-07-04,785.1
2025-07-07,789.35
2025-07-08,794.15
2025-07-09,786.3
2025-07-10,771.25
2025-07-11,759.0
2025-07-14,764.75
2025-07-15,756.85
2025-07-16,755.95
2025-07-17,751.8
2025-07-18,739.5
2025-07-21,752.3
2025-07-22,763.3
2025-07-23,762.5
2025-07-24,757.3
2025-07-25,762.35
2025-07-28,761.2
2025-07-29,756.35
2025-07-30,757.45
2025-07-31,755.5
2025-08-01,741.9
2025-08-04,739.8
2025-08-05,738.5
2025-08-06,752.55
2025-08-07,755.7
2025-08-08,761.55
2025-08-11,764.75
2025-08-12,766.2
2025-08-13,776.6
2025-08-14,788.75
2025-08-18,791.0
2025-08-19,793.75
2025-08-20,796.55
2025-08-21,795.45
2025-08-22,788.75
2025-08-25,787.0
2025-08-26,776.6
2025-08-28,775.35
2025-08-29,772.05
2025-09-01,781.9
2025-09-02,782.75
2025-09-03,776.45
2025-09-04,754.25
2025-09-05,759.55
2025-09-08,753.75
2025-09-09,761.1
2025-09-10,777.6
2025-09-11,774.25
2025-09-12,779.65
2025-09-15,777.2
2025-09-16,774.35
2025-09-17,768.05
2025-09-18,784.6
2025-09-19,782.2
2025-09-22,787.8
2025-09-23,775.05
2025-09-24,770.25
2025-09-25,765.05
2025-09-26,764.4
2025-09-29,756.6
2025-09-30,756.45
2025-10-01,764.0
2025-10-02,764.0
2025-10-03,759.2
2025-10-06,763.05
2025-10-07,755.6
2025-10-08,747.3
2025-10-09,754.35
2025-10-10,747.3
2025-10-13,746.55
2025-10-14,743.55
2025-10-15,761.15
2025-10-16,742.85
2025-10-17,745.95
2025-10-20,742.25
2025-10-21,743.7
2025-10-23,743.65
2025-10-24,734.95
2025-10-27,737.25
2025-10-28,747.0
2025-10-29,761.3
2025-10-30,746.6
2025-10-31,731.85
2025-11-03,736.0
2025-11-04,742.45
2025-11-06,736.05
2025-11-07,749.25
