Date,Close
2024-11-11,2903.65
2024-11-12,2870.0
2024-11-13,2816.7
2024-11-14,2826.8
2024-11-18,2818.7
2024-11-19,2821.5
2024-11-21,2183.65
2024-11-22,2228.0
2024-11-25,2257.5
2024-11-26,2150.5
2024-11-27,2397.8
2024-11-28,2437.1
2024-11-29,2463.15
2024-12-02,2457.05
2024-12-03,2514.2
2024-12-04,2494.75
2024-12-05,2522.55
2024-12-06,2506.4
2024-12-09,2495.85
2024-12-10,2467.2
2024-12-11,2457.25
2024-12-12,2504.1
2024-12-13,2527.55
2024-12-16,2512.4
2024-12-17,2487.6
2024-12-18,2457.4
2024-12-19,2419.35
2024-12-20,2344.95
2024-12-23,2338.95
2024-12-24,2372.45
2024-12-26,2400.25
2024-12-27,2409.95
2024-12-30,2592.35
2024-12-31,2528.65
2025-01-01,2554.85
2025-01-02,2597.7
2025-01-03,2564.6
2025-01-06,2474.45
2025-01-07,2520.55
2025-01-08,2515.25
2025-01-09,2477.9
2025-01-10,2374.4
2025-01-13,2225.15
2025-01-14,2380.55
2025-01-15,2388.15
2025-01-16,2427.85
2025-01-17,2399.8
2025-01-20,2442.8
2025-01-21,2384.3
2025-01-22,2376.55
2025-01-23,2385.0
2025-01-24,2315.1
2025-01-27,2259.7
2025-01-28,2286.05
2025-01-29,2318.6
2025-01-30,2252.6
2025-01-31,2287.8
2025-02-01,2270.0
2025-02-03,2261.85
2025-02-04,2301.5
2025-02-05,2324.6
2025-02-06,2312.45
2025-02-07,2338.8
2025-02-10,2290.8
2025-02-11,2321.75
2025-02-12,2353.45
2025-02-13,2244.7
2025-02-14,2152.65
2025-02-17,2223.7
2025-02-18,2220.3
2025-02-19,2180.8
2025-02-20,2179.0
2025-02-21,2133.1
2025-02-24,2115.15
2025-02-25,2129.85
2025-02-27,2110.95
2025-02-28,2096.0
2025-03-03,2117.1
2025-03-04,2144.8
2025-03-05,2245.85
2025-03-06,2252.85
2025-03-07,2247.5
2025-03-10,2228.3
2025-03-11,2250.6
2025-03-12,2241.8
2025-03-13,2221.1
2025-03-17,2252.7
2025-03-18,2308.5
2025-03-19,2318.65
2025-03-20,2339.3
2025-03-21,2362.8
2025-03-24,2368.7
2025-03-25,2320.35
2025-03-26,2312.6
2025-03-27,2363.35
2025-03-28,2315.8
2025-04-01,2335.25
2025-04-02,2369.4
2025-04-03,2410.8
2025-04-04,2334.65
2025-04-07,2212.7
2025-04-08,2285.7
2025-04-09,2236.9
2025-04-11,2321.4
2025-04-15,2418.2
2025-04-16,2415.6
2025-04-17,2418.1
2025-04-21,2442.7
2025-04-22,2445.5
2025-04-23,2453.6
2025-04-24,2442.5
2025-04-25,2354.3
2025-04-28,2369.8
2025-04-29,2330.6
2025-04-30,2301.3
2025-05-02,2294.2
2025-05-05,2455.5
2025-05-06,2354.0
2025-05-07,2353.1
2025-05-08,2285.3
2025-05-09,2251.0
2025-05-12,2425.3
2025-05-13,2441.2
2025-05-14,2461.9
2025-05-15,2520.0
2025-05-16,2555.0
2025-05-19,2540.6
2025-05-20,2501.6
2025-05-21,2500.4
2025-05-22,2487.6
2025-05-23,2540.0
2025-05-26,2547.7
2025-05-27,2540.3
2025-05-28,2515.0
2025-05-29,2540.8
2025-05-30,2519.9
2025-06-02,2518.8
2025-06-03,2470.9
2025-06-04,2489.4
2025-06-05,2504.4
2025-06-06,2534.2
2025-06-09,2582.1
2025-06-10,2613.1
2025-06-11,2581.2
2025-06-12,2543.7
2025-06-13,2507.9
2025-06-16,2544.0
2025-06-17,2488.5
2025-06-18,2459.1
2025-06-19,2420.6
2025-06-20,2448.4
2025-06-23,2472.0
2025-06-24,2505.6
2025-06-25,2527.2
2025-06-26,2586.2
2025-06-27,2646.3
2025-06-30,2619.4
2025-07-01,2621.8
2025-07-02,2630.2
