Date,Close
2024-11-11,515.15
2024-11-12,527.75
2024-11-13,515.4
2024-11-14,525.8
2024-11-18,536.9
2024-11-19,546.8
2024-11-21,555.75
2024-11-22,566.4
2024-11-25,568.55
2024-11-26,551.75
2024-11-27,548.2
2024-11-28,546.9
2024-11-29,545.0
2024-12-02,555.05
2024-12-03,563.1
2024-12-04,567.95
2024-12-05,558.2
2024-12-06,562.65
2024-12-09,555.4
2024-12-10,549.95
2024-12-11,552.0
2024-12-12,547.45
2024-12-13,550.25
2024-12-16,547.95
2024-12-17,538.4
2024-12-18,532.25
2024-12-19,518.35
2024-12-20,504.5
2024-12-23,507.7
2024-12-24,504.5
2024-12-26,499.65
2024-12-27,502.05
2024-12-30,500.75
2024-12-31,501.0
2025-01-01,500.5
2025-01-02,509.45
2025-01-03,529.55
2025-01-06,521.3
2025-01-07,544.45
2025-01-08,539.55
2025-01-09,545.45
2025-01-10,548.85
2025-01-13,533.65
2025-01-14,541.85
2025-01-15,546.9
2025-01-16,546.3
2025-01-17,551.7
2025-01-20,552.85
2025-01-21,544.25
2025-01-22,542.7
2025-01-23,557.85
2025-01-24,552.0
2025-01-27,542.35
2025-01-28,538.65
2025-01-29,553.1
2025-01-30,566.95
2025-01-31,603.75
2025-02-01,604.0
2025-02-03,630.25
2025-02-04,636.9
2025-02-05,645.45
2025-02-06,644.75
2025-02-07,641.35
2025-02-10,634.95
2025-02-11,610.7
2025-02-12,620.5
2025-02-13,629.75
2025-02-14,618.35
2025-02-17,632.2
2025-02-18,630.8
2025-02-19,650.05
2025-02-20,647.25
2025-02-21,646.35
2025-02-24,645.2
2025-02-25,647.5
2025-02-27,643.65
2025-02-28,632.95
2025-03-03,616.7
2025-03-04,613.4
2025-03-05,627.85
2025-03-06,624.7
2025-03-07,629.85
2025-03-10,615.45
2025-03-11,615.05
2025-03-12,608.05
2025-03-13,601.45
2025-03-17,626.15
2025-03-18,635.2
2025-03-19,646.3
2025-03-20,646.85
2025-03-21,658.85
2025-03-24,658.45
2025-03-25,653.0
2025-03-26,652.4
2025-03-27,656.4
2025-03-28,636.25
2025-04-01,634.75
2025-04-02,654.45
2025-04-03,651.25
2025-04-04,637.7
2025-04-07,614.45
2025-04-08,614.5
2025-04-09,614.25
2025-04-11,638.85
2025-04-15,658.0
2025-04-16,659.65
2025-04-17,656.2
2025-04-21,671.15
2025-04-22,672.7
2025-04-23,679.9
2025-04-24,684.2
2025-04-25,661.85
2025-04-28,678.3
2025-04-29,669.6
2025-04-30,669.9
2025-05-02,680.8
2025-05-05,686.5
2025-05-06,679.05
2025-05-07,688.0
2025-05-08,656.5
2025-05-09,674.75
2025-05-12,676.85
2025-05-13,642.85
2025-05-14,636.9
2025-05-15,644.65
2025-05-16,644.2
2025-05-19,645.5
2025-05-20,628.7
2025-05-21,638.4
2025-05-22,631.95
2025-05-23,630.5
2025-05-26,632.05
2025-05-27,630.35
2025-05-28,630.75
2025-05-29,631.0
2025-05-30,627.9
2025-06-02,636.35
2025-06-03,635.35
2025-06-04,642.55
2025-06-05,646.9
2025-06-06,642.85
2025-06-09,639.1
2025-06-10,639.6
2025-06-11,635.85
2025-06-12,632.4
2025-06-13,632.5
2025-06-16,643.75
2025-06-17,646.1
2025-06-18,638.25
2025-06-19,630.95
2025-06-20,633.5
2025-06-23,638.85
2025-06-24,644.45
2025-06-25,650.7
2025-06-26,636.5
2025-06-27,644.9
2025-06-30,661.25
2025-07-01,671.05
2025-07-02,672.65
2025-07-03,684.15
2025-07-04,681.3
2025-07-07,680.25
2025-07-08,673.3
2025-07-09,664.75
2025-07-10,661.65
2025-07-11,652.8
2025-07-14,659.5
2025-07-15,673.8
2025-07-16,671.45
2025-07-17,692.65
2025-07-18,686.85
2025-07-21,713.75
2025-07-22,722.85
2025-07-23,727.35
2025-07-24,726.55
2025-07-25,722.2
2025-07-28,729.85
2025-07-29,726.05
2025-07-30,721.9
2025-07-31,703.8
2025-08-01,665.15
2025-08-04,711.7
2025-08-05,720.45
2025-08-06,705.3
2025-08-07,705.45
2025-08-08,688.75
2025-08-11,693.7
2025-08-12,688.65
2025-08-13,686.15
2025-08-14,683.75
2025-08-18,690.95
2025-08-19,707.3
2025-08-20,713.45
2025-08-21,712.45
2025-08-22,716.45
2025-08-25,722.8
2025-08-26,723.1
2025-08-28,716.7
2025-08-29,715.75
2025-09-01,727.95
2025-09-02,710.65
2025-09-03,715.6
2025-09-04,695.4
2025-09-05,688.85
2025-09-08,705.8
2025-09-09,704.0
2025-09-10,696.95
2025-09-11,701.65
2025-09-12,693.1
2025-09-15,693.6
2025-09-16,702.7
2025-09-17,704.65
2025-09-18,698.95
2025-09-19,691.1
2025-09-22,682.8
2025-09-23,677.2
2025-09-24,676.15
2025-09-25,669.1
2025-09-26,648.0
2025-09-29,654.2
2025-09-30,655.8
2025-10-01,661.45
2025-10-02,661.45
2025-10-03,674.0
2025-10-06,681.35
2025-10-07,679.85
2025-10-08,674.8
2025-10-09,675.05
2025-10-10,681.3
2025-10-13,673.8
2025-10-14,669.95
2025-10-15,677.65
2025-10-16,680.4
2025-10-17,674.15
2025-10-20,680.8
2025-10-21,680.95
2025-10-23,675.65
2025-10-24,672.05
2025-10-27,679.85
2025-10-28,702.6
2025-10-29,720.05
2025-10-30,721.35
2025-10-31,720.1
2025-11-03,730.6
2025-11-04,731.35
2025-11-06,733.35
2025-11-07,747.95
