Date,Close
2024-11-11,13491.8
2024-11-12,12952.8
2024-11-13,12121.25
2024-11-14,11782.35
2024-11-18,11392.15
2024-11-19,11729.4
2024-11-21,11411.7
2024-11-22,11513.05
2024-11-25,11660.2
2024-11-26,12337.2
2024-11-27,12138.6
2024-11-28,12223.1
2024-11-29,11978.55
2024-12-02,12264.3
2024-12-03,12220.95
2024-12-04,12105.55
2024-12-05,11899.25
2024-12-06,12074.95
2024-12-09,12452.8
2024-12-10,12501.35
2024-12-11,12645.3
2024-12-12,13130.7
2024-12-13,12990.0
2024-12-16,13171.95
2024-12-17,13199.0
2024-12-18,12841.35
2024-12-19,13120.65
2024-12-20,13316.45
2024-12-23,13589.6
2024-12-24,14030.95
2024-12-26,14332.3
2024-12-27,14687.45
2024-12-30,14310.9
2024-12-31,14412.2
2025-01-01,15428.5
2025-01-02,15169.25
2025-01-03,15131.4
2025-01-06,14766.65
2025-01-07,14712.05
2025-01-08,14305.1
2025-01-09,13833.65
2025-01-10,13436.35
2025-01-13,12724.05
2025-01-14,13428.1
2025-01-15,12672.0
2025-01-16,13055.75
2025-01-17,12917.1
2025-01-20,12906.5
2025-01-21,12873.55
2025-01-22,12110.3
2025-01-23,11821.15
2025-01-24,11410.9
2025-01-27,10931.75
2025-01-28,9621.75
2025-01-29,10231.25
2025-01-30,12277.5
2025-01-31,12863.55
2025-02-01,12206.3
2025-02-03,11748.1
2025-02-04,12029.35
2025-02-05,11925.35
2025-02-06,12283.95
2025-02-07,12274.0
2025-02-10,12226.9
2025-02-11,11738.8
2025-02-12,11716.75
2025-02-13,11755.2
2025-02-14,11289.35
2025-02-17,10865.35
2025-02-18,10494.1
2025-02-19,10602.95
2025-02-20,11297.65
2025-02-21,11567.1
2025-02-24,11607.65
2025-02-25,11797.9
2025-02-27,11565.25
2025-02-28,11284.35
2025-03-03,11754.75
2025-03-04,12187.35
2025-03-05,13191.1
2025-03-06,13613.0
2025-03-07,13049.35
2025-03-10,12714.8
2025-03-11,12169.6
2025-03-12,12170.55
2025-03-13,12033.5
2025-03-17,12663.35
2025-03-18,11954.0
2025-03-19,11800.25
2025-03-20,11887.15
2025-03-21,12059.7
2025-03-24,12255.15
2025-03-25,12141.6
2025-03-26,12172.85
2025-03-27,12947.95
2025-03-28,12653.65
2025-04-01,12280.55
2025-04-02,12433.7
2025-04-03,12406.0
2025-04-04,12120.05
2025-04-07,11520.85
2025-04-08,11666.1
2025-04-09,11353.45
2025-04-11,11979.3
2025-04-15,12574.0
2025-04-16,12695.0
2025-04-17,13206.0
2025-04-21,13453.0
2025-04-22,13802.0
2025-04-23,13910.0
2025-04-24,13924.0
2025-04-25,13499.0
2025-04-28,13961.0
2025-04-29,14391.0
2025-04-30,14529.0
2025-05-02,14702.0
2025-05-05,14574.0
2025-05-06,14413.0
2025-05-07,14680.0
2025-05-08,14667.0
2025-05-09,15080.0
2025-05-12,15864.0
2025-05-13,15975.0
2025-05-14,16735.0
2025-05-15,15570.0
2025-05-16,15803.0
2025-05-19,15990.0
2025-05-20,15888.0
2025-05-21,16601.0
2025-05-22,17320.0
2025-05-23,17156.0
2025-05-26,16339.0
2025-05-27,17302.0
2025-05-28,18327.0
2025-05-29,18959.0
2025-05-30,19298.0
2025-06-02,19221.0
2025-06-03,19482.0
2025-06-04,19801.0
2025-06-05,19515.0
2025-06-06,18203.0
2025-06-09,18141.0
2025-06-10,17855.0
2025-06-11,17534.0
2025-06-12,17034.0
2025-06-13,17780.0
2025-06-16,17589.0
2025-06-17,18654.0
2025-06-18,18461.0
2025-06-19,18397.0
2025-06-20,18684.0
2025-06-23,18863.0
2025-06-24,19311.0
2025-06-25,19636.0
2025-06-26,19441.0
2025-06-27,19942.0
2025-06-30,20007.0
2025-07-01,19290.0
2025-07-02,19960.0
2025-07-03,19760.0
2025-07-04,19965.0
2025-07-07,19555.0
2025-07-08,19115.0
2025-07-09,19865.0
2025-07-10,19475.0
2025-07-11,18570.0
2025-07-14,18500.0
2025-07-15,18435.0
2025-07-16,18560.0
2025-07-17,19490.0
2025-07-18,19075.0
2025-07-21,19260.0
2025-07-22,20115.0
2025-07-23,19870.0
2025-07-24,19780.0
2025-07-25,19330.0
2025-07-28,18880.0
2025-07-29,19790.0
2025-07-30,20825.0
2025-07-31,20095.0
2025-08-01,20550.0
2025-08-04,21200.0
2025-08-05,21345.0
2025-08-06,20420.0
2025-08-07,20710.0
2025-08-08,20295.0
2025-08-11,20840.0
2025-08-12,20695.0
2025-08-13,21120.0
2025-08-14,20395.0
2025-08-18,19775.0
2025-08-19,19705.0
2025-08-20,20000.0
2025-08-21,20090.0
2025-08-22,19875.0
2025-08-25,19450.0
2025-08-26,19780.0
2025-08-28,19590.0
2025-08-29,19110.0
2025-09-01,18942.0
2025-09-02,18815.0
2025-09-03,19199.0
2025-09-04,18925.0
2025-09-05,18850.0
2025-09-08,18851.0
2025-09-09,18846.0
2025-09-10,19675.0
2025-09-11,19450.0
2025-09-12,19911.0
2025-09-15,20180.0
2025-09-16,19978.0
2025-09-17,20109.0
2025-09-18,19379.0
2025-09-19,19025.0
2025-09-22,19086.0
2025-09-23,18995.0
2025-09-24,18997.0
2025-09-25,19203.0
2025-09-26,19109.0
2025-09-29,19247.0
2025-09-30,18001.0
2025-10-01,18134.0
2025-10-02,18134.0
2025-10-03,18223.0
2025-10-06,18203.0
2025-10-07,17547.0
2025-10-08,17794.0
2025-10-09,17731.0
2025-10-10,17645.0
2025-10-13,17786.0
2025-10-14,17451.0
2025-10-15,17488.0
2025-10-16,17700.0
2025-10-17,17439.0
2025-10-20,17452.0
2025-10-21,17467.0
2025-10-23,17075.0
2025-10-24,16767.0
2025-10-27,16655.0
2025-10-28,16956.0
2025-10-29,17482.0
2025-10-30,17933.0
2025-10-31,17778.0
2025-11-03,17919.0
2025-11-04,20457.0
2025-11-06,20207.0
2025-11-07,20863.0
